name,website,address,phone,category,rating,reviews_count
Alessandra Furlan,http://www.alessandrafurlan.co.uk/,"Ground Floor, St Magnus House, 3 Lower Thames St, London EC3R 6HD, United Kingdom",+447740344546,Nutritionist,5,
Alex Ban Physiotherapy,http://www.alexbanphysiotherapy.com.au/,"5/21 Elizabeth St, Camden NSW 2570",0435234520,Physiotherapist,5,
"Alex Day Eye Clinic- Private Cataract and Laser Eye Surgery, Moorfields London",https://alexday.co.uk/,"Moorfields Private Eye Centre, 50-52 New Cavendish St, London W1G 8TL, United Kingdom",+442071005468,Lasik surgeon,5,
Alexander House Private Medical Practice,,"15 Prince's Rd, London SW19 8RQ, United Kingdom",+442085441000,Medical clinic,4.3,
Alexandra O'Connor,http://www.essexfertility.co.uk/,"floor, 32, Studio 3, second, 38 Scrutton St, London EC2A 4RQ, United Kingdom",07990619489,Acupuncturist,5,
Algocells,http://www.algocells.com/,"Jorja Healthcare, 10 Eastbourne Terrace, London W2 6LG, United Kingdom",+448006891474,Medical clinic,4.2,
Align & Smile Dental Centre Canary Wharf,https://www.alignandsmile.co.uk/,"Unit 6B, New Providence Wharf, Blackwall Way, London E14 9PA, United Kingdom",+442075389990,Dental clinic,4.3,
Align & Smile Orthodontics,https://www.alignandsmileorthodontics.co.uk/,"6A, New Providence Wharf, Blackwall Way, London E14 9PA, United Kingdom",+442075389991,Orthodontist,3.7,
Aligned Mindset Therapy,http://www.alignedmindset.co.uk/,"Aligned Mindset Therapy, 56 Northumberland Rd, North Harrow, Harrow HA2 7RE, United Kingdom",+447305595603,Psychotherapist,5,
Alina Brows🖤,https://www.instagram.com/alina.pelts?igsh=MTVuNHJ2Znl3a3g3MA%3D%3D&utm_source=qr,"112 High St, London TW3 1NA, United Kingdom",+447548957918,Wellness center,5,
Alison Carter - Consultant Paediatric ENT Surgeon in London,https://www.dralisoncarter.com/,"The Portland Hospital, 234 Great Portland St, London W1W 5AH, United Kingdom",+442030983338,Phẫu thuật viên,5,
Alison Smith - Acupuncture,,"19 Cliveden Pl, Sloane Square, London SW1W 8HD, United Kingdom",+447590849700,Acupuncture clinic,5,
Alkali Dental Studios,http://www.alkaliaesthetics.co.uk/,"226a Upper Richmond Rd, London SW15 6TG, United Kingdom",+442087888588,Clínica dental,3.7,
All East Sexual Health Clinic Stratford - Please check the All East website for information on our Saturday Clinics,http://alleast.nhs.uk/,"2nd Floor, Sir Ludwig Guttmann Health & Wellbeing Centre, 40 Liberty Bridge Rd, East Village, London E20 1AS, United Kingdom",02074804737,Clínica ambulatoria,2,
All Health Matters,http://www.allhealthmatters.co.uk/,"F22, Expressway Studios, 1 Dock Rd, London E16 1AH, United Kingdom",+442075111155,Occupational medical physician,5,
All Saints Dental Care,http://www.allsaintsdentalcare.co.uk/,"211 E India Dock Rd, London E14 0ED, United Kingdom",+442075382867,Dental clinic,4.7,
All Smiles Clinic - Dental Care,https://www.allsmilesclinic.co.uk/,"9 All Saints Rd, London W11 1HA, United Kingdom",+442077278328,Dentista,5,
All Smiles Dental Practice & Implant Centre,https://www.allsmilesdental.co.uk/,"97 High St, Bromley BR1 1JQ, United Kingdom",+442084601065,Dentist,4.9,
All Things Physio,http://www.allthingsphysiotherapy.co.uk/,"Lifestyle Fitness Kingston University Penrhyn Road Campus, Fassett Rd, Kingston upon Thames KT1 2EE, United Kingdom",+447455324731,Physical therapy clinic,5,
All Things Physio,https://allthingsphysiotherapy.co.uk/,"Unit B, Motion - CrossFit Surbiton, 5 Ewell Rd, Surbiton KT6 6AB, United Kingdom",+447455324731,Physical therapy clinic,5,
AllClear Dental Centre,http://www.allcleardental.co.uk/,"5 Norfolk House, Wellesley Road, Croydon CR0 1LH, United Kingdom",+442086883869,Dentiste,4.8,
Allergy Asthma and ENT Clinic,,"16, Rhenius St, Richmond Town, Bengaluru, Karnataka 560025",09448481432,Bác sĩ,2.9,
Allergy Care London,https://www.allergycarelondon.com/,"49 Marylebone High St, London W1U 5HJ, United Kingdom",+447353784607,Allergist,,
Allergy Centre of Excellence,https://allergycentre.co.uk/,"10 Duchess St, London W1G 9AB, United Kingdom",+442036339851,Hospital,4.6,
"Allergy London, Private Allergy Clinic",http://www.allergylondon.com/,"HCA Healthcare UK Outpatients & Diagnostics Centre The Shard, St Thomas St, London SE1 9BS, United Kingdom",+442037589160,Bác sĩ chuyên khoa dị ứng,,
Allergy Relief Clinic - London Old Street,https://allergyreliefclinic.com/hayfever-treatment-london/,"193 Whitecross St, Greater, London EC1Y 8QP, United Kingdom",+442034174133,Phòng khám,5,
Allergy Rhino,https://allergyrhino.com/,"25 Eccleston Pl, London SW1W 9NF, United Kingdom",,,5,
Allergy Test Clinic,http://www.allergytestclinic.co.uk/,"Becket House, 36 Old Jewry, London EC2R 8DD, United Kingdom",+447507862482,Bác sĩ chuyên khoa dị ứng,5,
Allergy Test Clinic,http://www.allergytestclinic.co.uk/,"16 Livesey Cl, Kingston upon Thames KT1 3GD, United Kingdom",+447507862482,Bác sĩ chuyên khoa dị ứng,4.6,
Allergy Testing Clinic London,https://www.allergy-clinic.co.uk/,"10 Harley St, London W1G 9PF, United Kingdom",+442081442994,Phòng khám,4.5,
"Allergy, Intolerance and Sensitivity Test Clinic",http://www.allergytest-london.co.uk/london-clinic,"45a Rathbone St, London W1T 1NW, United Kingdom",+447951740423,Medical clinic,4.8,
Allington Therapy - Osteopath Wimbledon,https://allingtontherapy.com/,"Suite 2, 2 Allington Cl, London SW19 5AP, United Kingdom",+447568589660,,5,
Allon Barsam laser eye surgery,https://www.oclvision.com/consultants/allon-barsam/,"55 New Cavendish St, London W1G 9TF, United Kingdom",+442033692020,Lasik surgeon,5,
Allure Dental Care & Aesthetics,http://www.alluredentalcare.co.uk/,"2B Bedford Ave, Barnet EN5 2EP, United Kingdom",+442084491387,Dental clinic,4.7,
Alluring Smiles Dental Practice & Smile Design,http://www.alluringsmiles.co.uk/,"2A Station Rd, London E4 7BE, United Kingdom",+442085292504,Dental clinic,4.6,
Ally the acupuncturist,https://www.allytheacupuncturist.com/,"2A Prebend St, London N1 8PT, United Kingdom",+447789585355,Acupuncture clinic,5,
Alma Fertility,https://www.almafertility.com/,"Turbine Hall, B, Battersea Power Station, London SW11 8DD, United Kingdom",+442038735848,Fertility clinic,5,
Alma Smiles,https://www.almasmiles.com/,"86 Fulham Palace Rd, London W6 9PL, United Kingdom",+442087481315,Dental clinic,5,
Almás Dentist & Aesthetics - Cricklewood,https://almasdental.co.uk/,"38 Chichele Rd, London NW2 3DD, United Kingdom",+442046009539,Nha sĩ,4.9,
Aloray aesthetics & Wellness clinic,,"49 Great Portland St, Oxford St, London W1W 7HG, United Kingdom",+447576735466,Medical clinic,,
Alternative Medical Centre & Spa,https://www.amedicalcentrespa.co.uk/home,"341 Ley St, Ilford IG1 4AA, United Kingdom",+447350026922,Medical Center,5,
Altmore Dental Practice,https://www.altmoredentalpractice.co.uk/,"Amsterdam Rd, London E14 3UU, United Kingdom",+442075154600,Dentist,4.3,
Altrui,https://www.altrui.co.uk/,"Fox Court, 14 Gray's Inn Rd, London WC1X 8HN, United Kingdom",+441969667875,Fertility clinic,,
AM Aesthetics London,http://amaestheticslondon.co.uk/,"180 Finchley Rd, London NW3 6BP، United Kingdom",+447413696979,Medical clinic,4.9,
AmaCura Health Services,http://www.amacura.co.uk/,"Sunley House, 4 Bedford Park, Croydon CR0 2AP, United Kingdom",+442033724073,Dịch vụ sức khỏe nghề nghiệp,5,
Amanda Hall & Associates,http://www.amandahallphysio.com/,"Highlands House the Broadway, 165 The Broadway, London SW19 1NE، United Kingdom",+447713328769,,5,
Amantide UK,http://amantide.co.uk/,"West India Quay, 26 Hertsmere Rd, Regent Street, London E14 4EF, United Kingdom",+447415197101,Hair transplantation clinic,,
AMAZIN U CLINIC,https://amazinu.co.uk/,"25 Birchin Ln, London EC3V 9DJ, United Kingdom",+447340066886,Skin care clinic,5,
Amberin Fur at The Vital Practice,http://www.osteopathuk.com/,"First Floor, 42 Manchester St, London W1U 7LW, United Kingdom",+442079470122,Osteópata,5,
Ambrose King Sexual Health Centre,https://alleast.nhs.uk/,"The Royal London Hospital, Mount Terrace, London E1 2BB, United Kingdom",+442074804737,Specialized clinic,3.4,
Amelia Street Dental Clinic,https://www.colosseumdental.co.uk/practices/amelia-street-dental-clinic,"22 Amelia St, London SE17 3BY, United Kingdom",+442077035601,,4.5,
"Amer Clinic, London",https://www.amerclinic.com/,"13 Kensington Church St, London W8 4LF, United Kingdom",+442080508830,Skin care clinic,4.9,
American Smile Dentists Chelsea,https://www.americansmile.co.uk/,"1st Floor, 18 Cadogan Gardens, London SW3 2RP, United Kingdom",+442039739266,Dentist,4.8,
Amin hair system,https://www.aminhairsystem.com/,"18 Watford Wy, London NW4 3AD, United Kingdom",+447533400885,Hair replacement service,5,
Amora Aesthetics Skin Clinic,https://www.amoraaestheticsclinic.com/,"89 Woolwich New Rd, London SE18 6ED, United Kingdom",+447769299545,Skin care clinic,4.9,
AMSK Clinic,https://www.amsk.co.uk/,"9 Harley St, London W1G 9QY, United Kingdom",+442079657268,Medical Center,5,
Anatomie Physiotherapy,http://www.anatomie.co.uk/,"386-388 Kenton Rd, Harrow HA3 9DP, United Kingdom",+442089077666,Phòng khám vật lý trị liệu,4.8,
Anchor Counselling,http://www.anchorcounselling.org/,"The Meadows Centre for Health, Chinchilla Dr, Cranford, Hounslow TW4 7NR, United Kingdom",+442088677660,Văn phòng công ty,4,
Anchor Counselling - Wandsworth,http://www.anchorcounselling.org.uk/locations/counselling-psychotherapy-in-south-london-wandsworth-sw18/,"88 Pulborough Rd, London SW18 5UJ, United Kingdom",+447825786987,Asesor,5,
Ancient Roots Fertility Acupuncture,https://www.ancientroots.co.uk/,"31 Roman Rd, Bethnal Green, London E2 0HU, United Kingdom",07879442967,Clínica de reproducción asistida,5,
Ancient Roots Fertility Acupuncture,https://www.ancientroots.co.uk/,"151-153 Clapham High St, London SW4 7SS, United Kingdom",+447879442967,Fertility clinic,5,
Andersson Clinic,http://www.anderssonclinic.com/,"9PL, 22 Harley St, London W1G 9AP, United Kingdom",+442075800744,Phòng khám nha khoa,4.9,
Andre Paie' Hairstudio,http://andrepaie.com/,"80 Chapel Market, London N1 9EX, United Kingdom",+447452828322,Servicio de tratamiento del cabello,4.9,
Andrea Grace Consultancy,http://andreagrace.co.uk/,"10 Harley St, London W1G 9GF",02074678441,Alvásklinika,5,
Andrology Solutions,http://www.andrologysolutions.co.uk/,"75 Wimpole St, London W1G 9RS, United Kingdom",+442072242322,Fertility clinic,4.7,
Aneugene Canary Wharf - Chinese Medicine Clinic,https://www.aneugene.com/,"56 Skylines Village, London E14 9TS, United Kingdom",+447480309195,Acupuncture clinic,5,
Aneugene Health Centre,http://www.aneugene.com/,"567 Battersea Park Rd, London SW11 3BJ, United Kingdom",+442073500808,Chinese medicine clinic,4.9,
Angel Chiropractic,https://angelchiropractic.co.uk/,"First Floor, 309 Upper St, London N1 2TU, United Kingdom",+442072882999,Chiropractor,4.5,
Angel Dental Implant Centre Westminster,https://www.angel-implants-centre.co.uk/,"Unit 4 Monck St, London SW1P 2BQ, United Kingdom",+442045259995,Dentist,5,
Angel Eye Clinic,,"85 Chapel Market, London N1 9EX, United Kingdom",+442072783535,Eye care center,4.5,
Angel Orthodontics,http://www.angelorthodontics.co.uk/,"41 Islington High St, London N1 9LH, United Kingdom",+442078376965,Orthodontist,5,
"Angel Smile Dental- Private Dentist in Angel, Islington",http://www.angelsmile.co.uk/,"41 Islington High St, London N1 9LH، United Kingdom",+442078373938,Dental clinic,4.7,
Angelique Panagos,https://angeliquepanagos.com/,"58 S Molton St, London W1K 5SL, United Kingdom",,Nutritionist,5,
Angle House Orthodontics (Ealing),https://anglehouse.com/locations/ealing/,"39 St Mary's Rd, London W5 5RG, United Kingdom",+442030966777,Dental clinic,4.4,
Angle House Orthodontics (Edmonton),https://anglehouse.com/locations/edmonton/,"38 Harington Terrace, Great Cambridge Rd, London N18 1JX, United Kingdom",+442088030388,Orthodontist,4.8,
Angle House Orthodontics (Enfield),https://anglehouse.com/locations/enfield/,"39 The Ridgeway, Enfield EN2 8PD, United Kingdom",+442083673441,Orthodontist,4,
Angle House Orthodontics (Islington),https://anglehouse.com/locations/islington/,"51-55 Copenhagen St, London N1 0JH, United Kingdom",+442030962009,Orthodontist,4.5,
Angle House Specialist Dentistry (Harrow),https://anglehouse.com/locations/harrow/,"Unit 1 Masters Court, Lyon Rd, Harrow HA1 2BU, United Kingdom",+442039885550,Dentist,4.7,
Ann McLaughlin Physio,http://www.annmclaughlinphysio.co.uk/,"1b Florence Rd, London W5 3TU, United Kingdom",+442085792678,Vật lý trị liệu,4.9,
Ann Physiocare,https://annphysiocare.com/physiotherapy/harrow,"Revital Dental Care, Shaftesbury Ave, South Harrow, Harrow HA2 0AJ, United Kingdom",+443301242392,Physical therapy clinic,4.6,
Ann Physiocare - Physiotherapy in Croydon,https://www.annphysiocare.com/physiotherapy/croydon/,"Airport House, Purley Way, Croydon CR0 0XZ, United Kingdom",+443301242392,Clínica de fisioterapia,5,
Ann Physiocare - Physiotherapy in Fulham,https://annphysiocare.com/physiotherapy/fulham,"Anytime Fitness Fulham, Peterborough Rd, London SW6 3EF, United Kingdom",+443301242392,Physical therapy clinic,,
Ann Physiocare - Physiotherapy in Hounslow,https://www.annphysiocare.com/physiotherapy/hounslow/,"48 Vicarage Farm Rd, Hounslow TW5 0AB, United Kingdom",+443301242392,Physical therapy clinic,5,
Anna House Dental Clinic,https://www.annahousedentalclinic.co.uk/,"214-218 High Rd, South Tottenham, London N15 4NP, United Kingdom",+442088855777,Dentist,4.6,
ANP Medical,https://www.anpmedical.co.uk/,"7 Rose Dl, Orpington BR6 8LD, United Kingdom",+447932038011,Phòng khám phụ khoa,5,
ANTONIO D'APUZZO,http://antoniodapuzzo.com/,"42 Harper Rd, London SE1 6AD, United Kingdom",+442075870100,Bác sĩ chỉnh răng,4.9,
ANZE HEALTH & WELLNESS,,"Barley Mow Centre, GS06, 10 Barley Mow Passage, London W4 4PH, United Kingdom",+447765694757,Acupuncture clinic,5,
AP Dental Practice: Caledonian Road Dental Surgery,http://apdentalpractice.co.uk/,"300 Caledonian Rd, London N1 1BB، United Kingdom",+442076071557,,4.4,
Apex Dental Care,https://www.apexdentalcare.co.uk/,"25-27 London Rd, Barking IG11 8AA, United Kingdom",+442085942573,Phòng khám nha khoa,4.8,
Apex Reproductive Health Care,https://www.apexfertility.co.uk/,"28 High Rd, London E18 2QL, United Kingdom",+447554042557,Bệnh viện phụ sản,,
Apogii Clinic (Get A Drip),https://www.apogiiclinic.co.uk/,"105 Westbourne Grove, London W2 4UW, United Kingdom",+442072298580,Wellness center,4.8,
Apolline Dental,http://www.apolline.co.uk/,"2A Buxton Rd, London E4 7DP, United Kingdom",+442085291422,Phòng khám nha khoa,4.9,
Apollo Clinics | Bexley Osteopathy & Physiotherapy,https://apolloclinics.co.uk/locations/bexley/,"17 Bourne Rd, Bexley DA5 1LW, United Kingdom",+441322952920,Fisioterapista,5,
Appear Natural Aesthetics,http://www.appearnaturalaesthetics.com/,"31 Station Approach, Hayes, Bromley BR2 7EB, United Kingdom",+447423109237,Skin care clinic,5,
APPI Physiotherapy and Pilates Clinic Wimbledon,http://www.appiclinics.com/,"1 Thornton Rd, London SW19 4NB، United Kingdom",+442088797711,Fizik Tedavi Uzmanı,4.9,
APPI Physiotherapy and Pilates Hampstead,http://www.appiclinics.com/,"2b Heath Hurst Rd, London NW3 2RX, United Kingdom",+442077946560,Physical therapist,4.8,
Apricity Fertility Clinic,,"Fox Court, Head Office 1Citibase, 4 Gray's Inn Rd, London WC1X 8HN, United Kingdom",,Fertility clinic,4.1,
Aqua Dental Clinic,http://www.aquadentalclinic.co.uk/,"168A Uxbridge Rd, Pinner HA5 4DR, United Kingdom",+442088191548,Dental clinic,4.8,
Aqua Travel Clinic and Pharmacy,https://aquatravelclinic.com/,"59 Mill Ln, London NW6 1NB, United Kingdom",+442074354273,Hiệu thuốc,4.6,
Aquaphysio Ltd,https://www.aqua-physio.co.uk/,"135 Garth Rd, Morden SM4 4LF، United Kingdom",+442083306777,,4.9,
AR Physiocare,https://arphysiocare.business7days.net/,"36, Devonshire House, Stanmore HA7 1JS, United Kingdom",+447537930291,Physical therapy clinic,5,
AR Pro Performance,http://www.arproperformance.com/,"UNTIL, 280 Liverpool St, Bishops Square, London EC2M 4RB, United Kingdom",,Sports medicine clinic,5,
AR Sports Massage & Deep Tissue Lewisham,https://www.arsportsmassage.co.uk/,"41 Loampit Vale, London SE13 7FT, United Kingdom",+447477484433,Sports massage therapist,5,
Araré Healing Hub,http://www.ararehealinghub.com/,"Orchard Ave, Croydon CR0, United Kingdom",+447956303860,Psychotherapist,4.8,
ARC @ Stowe Young Peoples Sexual Health Service,http://www.jefferisswing.nhs.uk/,"260 Harrow Rd, London W2 5ES, United Kingdom",+442033127583,Medical clinic,,
Arc Community - Sauna and Ice,https://www.arc-community.com/,"Level -2, Unit 46, Minus, 1 Crossrail Pl, London E14 5AR, United Kingdom",+442038358808,Wellness center,4.6,
ARC Hounslow,https://www.cnwl.nhs.uk/services/mental-health-services/addictions-and-substance-misuse/arc-hounslow,"2 Montague Rd, Hounslow TW3 1LD, United Kingdom",01895488675,Mental health service,3.5,
ARC Osteopathy Croydon,https://www.arcosteopathy.co.uk/croydon-osteopaths/,"3A Overton's Yard, Croydon CR0 1SL, United Kingdom",+442037459532,Osteopath,4.9,
Arch,,"64 High St, Uxbridge UB8 1JP, United Kingdom",+442038387850,Addiction treatment center,3.6,
Arch Dental,http://www.archdental.co.uk/,"7A Olympic Way, Wembley Park, Wembley HA9 0NP, United Kingdom",+442081039888,Nha sĩ,4.9,
Archway Sexual NHS Health Clinic,https://www.sexualhealth.cnwl.nhs.uk/,"681-689 Holloway Rd, Greater, Archway, London N19 5SE, United Kingdom",+442033175252,Medical Center,3.4,
Ardent Smile,https://ardentsmile.co.uk/,"77 Upper Clapton Rd, London E5 9BU, United Kingdom",+442088060106,,4.5,
Ardleigh Green Dental Clinic,http://www.ardleighgreendentalclinic.co.uk/,"102 Ardleigh Grn Rd, Hornchurch RM11 2LG, United Kingdom",+441708621020,Clínica dental,4.7,
ARGC,https://argc.co.uk/,"13 Upper Wimpole St, London W1G 6LP, United Kingdom",+442074861230,Fertility clinic,3.5,
"Aria Acupuncture, Osteopathy & Sports Therapy - Dr Zohreh Mandegaran",,"48 Church Hill Rd, London, Barnet EN4 8TA, United Kingdom",+447951045255,Akupunkturklinik,5,
Aria Fertility,https://ariafertility.co.uk/,"8 Welbeck Way, London W1G 9YL, United Kingdom",+442032636025,Fertility clinic,4.6,
Aristone Opticians,https://www.aristoneopticians.com/,"356 North End Rd, London SW6 1LY, United Kingdom",+442073859772,Trung tâm chăm sóc mắt,4.7,
ARK FITNESS,http://www.arkfitness.co.uk/,"Gloucester Ave., London NW1 7AY، United Kingdom",+447976124293,,5,
"Arkh View Dental Centre | General, Invisalign & Implant Dentistry Bromley",https://www.arkhviewdental.co.uk/,"455 Bromley Rd, Bromley BR1 4PH, United Kingdom",+442086981101,Dental clinic,4.4,
